,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.023223043448753436,0.01032048759179834
2020-2021,0.023223043448753436,-0.0,0.040666644478895696
2021-2022,0.01032048759179834,0.040666644478895696,-0.0
