,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.0006383380264826749,0.01632447221390695
2020-2021,0.0006383380264826749,1.1102230246251565e-16,0.0108554282911845
2021-2022,0.01632447221390695,0.0108554282911845,-0.0
