,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.0003948580420512492,0.004667645337703507
2020-2021,0.0003948580420512492,-0.0,0.002789817014340659
2021-2022,0.004667645337703507,0.002789817014340659,1.1102230246251565e-16
