,2019-2020,2020-2021,2021-2022
2019-2020,2.2204460492503136e-16,0.15592677135101338,0.618642608529129
2020-2021,0.15592677135101338,1.1102230246251565e-16,0.11174357201116612
2021-2022,0.618642608529129,0.11174357201116612,-0.0
