,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.0011514005390352447,0.0018487852906832658
2020-2021,0.0011514005390352447,-0.0,8.205821200596654e-05
2021-2022,0.0018487852906832658,8.205821200596654e-05,-0.0
