,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.005729412078256826,0.0027647175610228136
2020-2021,0.005729412078256826,-0.0,0.016412255317816194
2021-2022,0.0027647175610228136,0.016412255317816194,-0.0
