,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.011406865440547954,0.003894985450018452
2020-2021,0.011406865440547954,-0.0,0.02298048675257483
2021-2022,0.003894985450018452,0.02298048675257483,-0.0
