,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.0013084850088941702,0.024712083022719215
2020-2021,0.0013084850088941702,-0.0,0.037513453080264235
2021-2022,0.024712083022719215,0.037513453080264235,1.1102230246251565e-16
