,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.028187639973339503,0.021191373542156236
2020-2021,0.028187639973339503,-0.0,0.0013400261934927342
2021-2022,0.021191373542156236,0.0013400261934927342,1.1102230246251565e-16
