,2019-2020,2020-2021,2021-2022
2019-2020,1.1102230246251565e-16,0.8047189562170486,0.45814536593707805
2020-2021,0.8047189562170486,-0.0,23.025850929940457
2021-2022,0.45814536593707805,23.025850929940457,-0.0
