,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.09696595785871562,0.1595561494507214
2020-2021,0.09696595785871562,-0.0,0.3480957619370834
2021-2022,0.1595561494507214,0.3480957619370834,-0.0
