,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.06491420536045367,0.008218069091400482
2020-2021,0.06491420536045367,-0.0,0.11522081408025706
2021-2022,0.008218069091400482,0.11522081408025706,-0.0
