,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.005896572539000678,0.5323553684962146
2020-2021,0.005896572539000678,1.1102230246251565e-16,0.6931471805599442
2021-2022,0.5323553684962146,0.6931471805599442,-0.0
