,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.00817244632063606,0.032730513570970066
2020-2021,0.00817244632063606,-0.0,0.010021938594565087
2021-2022,0.032730513570970066,0.010021938594565087,-0.0
