,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.08779635084444219,0.04294672148031648
2020-2021,0.08779635084444219,-0.0,0.19389509765680427
2021-2022,0.04294672148031648,0.19389509765680427,-0.0
