,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.05207438586798016,0.2093551674290926
2020-2021,0.05207438586798016,-0.0,0.08519846138696764
2021-2022,0.2093551674290926,0.08519846138696764,-0.0
