,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.005336144849322322,0.011647963974183237
2020-2021,0.005336144849322322,-0.0,0.029849771288855104
2021-2022,0.011647963974183237,0.029849771288855104,1.1102230246251565e-16
