,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.2325425707274001,0.14384103622589064
2020-2021,0.2325425707274001,-0.0,0.4054651081081648
2021-2022,0.14384103622589064,0.4054651081081648,-0.0
