,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.07371824926145658,0.014162271260312963
2020-2021,0.07371824926145658,-0.0,0.02619323079407579
2021-2022,0.014162271260312963,0.02619323079407579,-0.0
