,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.005838791608177208,0.009353754671866134
2020-2021,0.005838791608177208,-0.0,0.0034094453005553316
2021-2022,0.009353754671866134,0.0034094453005553316,-0.0
