,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.0545275014312524,0.007122538901675529
2020-2021,0.0545275014312524,-0.0,0.02561980435435412
2021-2022,0.007122538901675529,0.02561980435435412,-0.0
