,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.0002252513146790858,0.0028799513610672923
2020-2021,0.0002252513146790858,-0.0,0.0016542723212603049
2021-2022,0.0028799513610672923,0.0016542723212603049,-0.0
