,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.001654973059021832,0.0021914185558512093
2020-2021,0.001654973059021832,-0.0,0.00030450968469844525
2021-2022,0.0021914185558512093,0.00030450968469844525,1.1102230246251565e-16
