,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.00028520359100098636,0.0032810908428653873
2020-2021,0.00028520359100098636,-0.0,0.002221635232316516
2021-2022,0.0032810908428653873,0.002221635232316516,-0.0
