,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.032168666877392824,0.04340066342645235
2020-2021,0.032168666877392824,-0.0,0.006487148866874911
2021-2022,0.04340066342645235,0.006487148866874911,-0.0
