,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.013277754988114185,0.018683113322211686
2020-2021,0.013277754988114185,-0.0,0.060296520143550046
2021-2022,0.018683113322211686,0.060296520143550046,-0.0
