,ALTO_PARAGUAY,ALTO_PARANA,AMAMBAY,ASUNCION,BOQUERON,CAAGUAZU,CAAZAPA,CANINDEYU,CENTRAL,CENTRO_EST,CENTRO_NORTE,CENTRO_SUR,CHACO,CONCEPCION,CORDILLERA,GUAIRA,ITAPUA,METROPOLITANO,MISIONES,NEEMBUCU,PARAGUARI,PARAGUAY,PTE_HAYES,SAN_PEDRO
CENTRO_NORTE,0.42679500290287825,0.4330097929275866,0.5203828101454281,0.4325526522132115,0.5168921603415559,0.4774709713528573,0.8575044414009328,0.44172925092028853,0.3838419856197181,0.43857616653138254,0.0,0.5275530796158993,0.4694777491192991,0.5738577209971799,0.49670995587855266,0.7644609870411284,1.0874785773345381,0.39467297250730793,0.7401835111966113,0.46894836713103155,1.0918879909917696,0.39839547751557874,0.6459678798606406,0.3713703234797176
CENTRO_SUR,0.553925610876202,0.5601404009009103,0.6475134181187517,0.5596832601865352,0.6440227683148797,0.604601579326181,0.9846350493742566,0.5688598588936123,0.5109725935930419,0.5657067745047063,0.5275530796158993,0.0,0.5966083570926228,0.7009883289705036,0.6238405638518764,0.8915915950144521,1.2146091853078615,0.5218035804806317,0.8673141191699351,0.5960789751043554,1.2190185989650935,0.5255260854889025,0.7730984878339644,0.4985009314530413
CHACO,0.4958502803796017,0.50206507040431,0.5894380876221516,0.5016079296899351,0.5859474378182795,0.5465262488295809,0.9265597188776565,0.510784528397012,0.4528972630964416,0.5076314440081061,0.4694777491192991,0.5966083570926228,0.0,0.6429129984739035,0.5657652333552762,0.8335162645178519,1.1565338548112616,0.46372824998403156,0.8092387886733349,0.5380036446077551,1.160943268468493,0.4674507549923022,0.7150231573373643,0.4404256009564411
CONCEPCION,0.6002302522574826,0.6064450422821909,0.6938180595000323,0.6059879015678158,0.6903274096961601,0.6509062207074616,1.030939690755537,0.6151645002748928,0.5572772349743224,0.6120114158859867,0.5738577209971799,0.7009883289705036,0.6429129984739035,0.0,0.6701452052331569,0.9378962363957326,1.2609138266891422,0.5681082218619123,0.9136187605512157,0.6423836164856359,1.2653232403463741,0.571830726870183,0.819403129215245,0.544805572834322
CORDILLERA,0.5230824871388553,0.5292972771635637,0.616670294381405,0.5288401364491886,0.613179644577533,0.5737584555888343,0.95379192563691,0.5380167351562656,0.4801294698556951,0.5348636507673596,0.49670995587855266,0.6238405638518764,0.5657652333552762,0.6701452052331569,0.0,0.8607484712771054,1.183766061570515,0.490960456743285,0.8364709954325885,0.5652358513670086,1.188175475227747,0.4946829617515558,0.7422553640966177,0.4676578077156946
GUAIRA,0.7908335183014309,0.7970483083261394,0.8844213255439808,0.7965911676117643,0.8809306757401089,0.8415094867514101,1.2215429567994855,0.8057677663188413,0.7478805010182707,0.8026146819299352,0.7644609870411284,0.8915915950144521,0.8335162645178519,0.9378962363957326,0.8607484712771054,0.0,1.4515170927330907,0.7587114879058608,1.104222026595164,0.8329868825295842,1.4559265063903226,0.7624339929141315,1.0100063952591933,0.7354088388782705
ITAPUA,1.1138511085948406,1.1200658986195489,1.2074389158373904,1.119608757905174,1.2039482660335183,1.1645270770448197,1.5445605470928951,1.1287853566122508,1.0708980913116803,1.125632272223345,1.0874785773345381,1.2146091853078615,1.1565338548112616,1.2609138266891422,1.183766061570515,1.4515170927330907,0.0,1.0817290781992703,1.427239616888574,1.156004472822994,1.7789440966837322,1.085451583207541,1.3330239855526032,1.05842642917168
METROPOLITANO,0.42104550376761063,0.42726029379231906,0.5146333110101603,0.42680315307794386,0.5111426612062883,0.4717214722175897,0.8517549422656652,0.43597975178502085,0.37809248648445043,0.4328266673961149,0.39467297250730793,0.5218035804806317,0.46372824998403156,0.5681082218619123,0.490960456743285,0.7587114879058608,1.0817290781992703,0.0,0.7344340120613437,0.46319886799576393,1.086138491856502,0.39264597838031107,0.6402183807253731,0.36562082434445003
MISIONES,0.766556042456914,0.7727708324816224,0.8601438496994639,0.7723136917672472,0.8566531998955917,0.8172320109068932,1.1972654809549688,0.7814902904743244,0.7236030251737539,0.7783372060854182,0.7401835111966113,0.8673141191699351,0.8092387886733349,0.9136187605512157,0.8364709954325885,1.104222026595164,1.427239616888574,0.7344340120613437,0.0,0.8087094066850673,1.4316490305458054,0.7381565170696144,0.9857289194146764,0.7111313630337536
NEEMBUCU,0.4953208983913342,0.5015356884160426,0.5889087056338839,0.5010785477016676,0.585418055830012,0.5459968668413132,0.9260303368893888,0.5102551464087445,0.4523678811081741,0.5071020620198385,0.46894836713103155,0.5960789751043554,0.5380036446077551,0.6423836164856359,0.5652358513670086,0.8329868825295842,1.156004472822994,0.46319886799576393,0.8087094066850673,0.0,1.1604138864802256,0.4669213730040347,0.7144937753490966,0.4398962189681736
PARAGUARI,1.1182605222520723,1.1244753122767808,1.2118483294946223,1.1240181715624056,1.20835767969075,1.1689364907020514,1.548969960750127,1.1331947702694827,1.0753075049689123,1.1300416858805766,1.0918879909917696,1.2190185989650935,1.160943268468493,1.2653232403463741,1.188175475227747,1.4559265063903226,1.7789440966837322,1.086138491856502,1.4316490305458054,1.1604138864802256,0.0,1.0898609968647728,1.3374333992098348,1.0628358428289117
PARAGUAY,0.42476800877588133,0.4309827988005897,0.5183558160184312,0.4305256580862147,0.5148651662145591,0.47544397722586046,0.855477447273936,0.4397022567932917,0.3818149914927212,0.43654917240438573,0.39839547751557874,0.5255260854889025,0.4674507549923022,0.571830726870183,0.4946829617515558,0.7624339929141315,1.085451583207541,0.39264597838031107,0.7381565170696144,0.4669213730040347,1.0898609968647728,0.0,0.6439408857336438,0.3693433293527208
PTE_HAYES,0.6723404111209433,0.6785552011456518,0.7659282183634931,0.6780980604312766,0.762437568559621,0.7230163795709225,1.103049849618998,0.6872746591383536,0.6293873938377832,0.6841215747494477,0.6459678798606406,0.7730984878339644,0.7150231573373643,0.819403129215245,0.7422553640966177,1.0100063952591933,1.3330239855526032,0.6402183807253731,0.9857289194146764,0.7144937753490966,1.3374333992098348,0.6439408857336438,0.0,0.6169157316977828
SAN_PEDRO,0.3977428547400202,0.4039576447647286,0.49133066198256997,0.4035005040503535,0.48784001217869805,0.4484188231899993,0.8284522932380748,0.4126771027574305,0.3547898374568601,0.40952401836852453,0.3713703234797176,0.4985009314530413,0.4404256009564411,0.544805572834322,0.4676578077156946,0.7354088388782705,1.05842642917168,0.36562082434445003,0.7111313630337536,0.4398962189681736,1.0628358428289117,0.3693433293527208,0.6169157316977828,0.0
