,ALTO_PARAGUAY,ALTO_PARANA,AMAMBAY,ASUNCION,BOQUERON,CAAGUAZU,CAAZAPA,CANINDEYU,CENTRAL,CENTRO_EST,CENTRO_NORTE,CENTRO_SUR,CHACO,CONCEPCION,CORDILLERA,GUAIRA,ITAPUA,METROPOLITANO,MISIONES,NEEMBUCU,PARAGUARI,PARAGUAY,PTE_HAYES,SAN_PEDRO
CONCEPCION,0.6492292034271779,0.7040879866046303,0.8659272798117682,0.652094241660529,0.79014945703475,0.7425702877601781,1.0794849767796233,0.6867968450351162,0.6024548614793775,0.6891304769003206,0.6508014850775963,0.777897131037493,0.6908514716959702,0.0,0.7319861742013716,0.9985302926793143,1.3751464677762615,0.613619692594939,0.9498681195819644,0.7055265644482024,1.3195056996126564,0.6262226034894007,0.8610381761074498,0.60593027870695
CORDILLERA,0.5696104688022136,0.624469251979666,0.786308545186804,0.5724755070355647,0.7105307224097857,0.6629515531352138,0.999866242154659,0.6071781104101518,0.5228361268544134,0.6095117422753563,0.571182750452632,0.6982783964125286,0.6112327370710059,0.7319861742013716,0.0,0.91891155805435,1.2955277331512973,0.5340009579699746,0.8702493849570002,0.625907829823238,1.2398869649876922,0.5466038688644363,0.7814194414824857,0.5263115440819858
GUAIRA,0.8361545872801562,0.8910133704576086,1.0528526636647466,0.8390196255135075,0.9770748408877283,0.9294956716131564,1.2664103606326018,0.8737222288880945,0.7893802453323561,0.8760558607532989,0.8377268689305747,0.9648225148904714,0.8777768555489485,0.9985302926793143,0.91891155805435,0.0,1.5620718516292398,0.8005450764479173,1.1367935034349428,0.8924519483011807,1.5064310834656347,0.8131479873423791,1.0479635599604284,0.7928556625599285
ITAPUA,1.2127707623771036,1.2676295455545559,1.4294688387616938,1.2156358006104548,1.3536910159846756,1.3061118467101036,1.6430265357295493,1.2503384039850418,1.1659964204293034,1.2526720358502461,1.2143430440275218,1.3414386899874187,1.2543930306458957,1.3751464677762615,1.2955277331512973,1.5620718516292398,0.0,1.1771612515448646,1.5134096785318902,1.2690681233981278,1.8830472585625821,1.1897641624393265,1.4245797350573755,1.1694718376568758
METROPOLITANO,0.451243987195781,0.5061027703732334,0.6679420635803713,0.4541090254291322,0.5921642408033531,0.5445850715287811,0.8814997605482264,0.4888116288037192,0.40446964524798074,0.4911452606689237,0.45281626884619935,0.579911914806096,0.49286625546457313,0.613619692594939,0.5340009579699746,0.8005450764479173,1.1771612515448646,0.0,0.7518829033505674,0.5075413482168054,1.1215204833812595,0.4282373872580038,0.663052959876053,0.4079450624755531
MISIONES,0.7874924141828065,0.8423511973602588,1.0041904905673968,0.7903574524161575,0.9284126677903785,0.8808334985158067,1.2177481875352518,0.8250600557907446,0.7407180722350061,0.8273936876559492,0.7890646958332249,0.9161603417931214,0.8291146824515986,0.9498681195819644,0.8702493849570002,1.1367935034349428,1.5134096785318902,0.7518829033505674,0.0,0.8437897752038309,1.4577689103682852,0.7644858142450291,0.9993013868630785,0.7441934894625786
NEEMBUCU,0.5431508590490444,0.5980096422264968,0.7598489354336347,0.5460158972823955,0.6840711126566165,0.6364919433820445,0.97340663240149,0.5807185006569826,0.49637651710124414,0.5830521325221871,0.5447231406994627,0.6718187866593593,0.5847731273178366,0.7055265644482024,0.625907829823238,0.8924519483011807,1.2690681233981278,0.5075413482168054,0.8437897752038309,0.0,1.2134273552345227,0.5201442591112672,0.7549598317293164,0.4998519343288165
PARAGUARI,1.1571299942134985,1.2119887773909508,1.3738280705980888,1.1599950324468498,1.2980502478210705,1.2504710785464985,1.5873857675659437,1.1946976358214367,1.1103556522656983,1.197031267686641,1.1587022758639167,1.2857979218238136,1.1987522624822906,1.3195056996126564,1.2398869649876922,1.5064310834656347,1.8830472585625821,1.1215204833812595,1.4577689103682852,1.2134273552345227,0.0,1.1341233942757214,1.3689389668937704,1.1138310694932707
PARAGUAY,0.46384689809024277,0.5187056812676951,0.6805449744748331,0.46671193632359387,0.6047671516978147,0.5571879824232429,0.8941026714426882,0.501414539698181,0.41707255614244243,0.5037481715633855,0.4654191797406611,0.5925148257005578,0.5054691663590348,0.6262226034894007,0.5466038688644363,0.8131479873423791,1.1897641624393265,0.4282373872580038,0.7644858142450291,0.5201442591112672,1.1341233942757214,0.0,0.6756558707705147,0.42054797337001487
PTE_HAYES,0.6986624707082919,0.7535212538857442,0.9153605470928823,0.7015275089416431,0.8395827243158639,0.7920035550412922,1.1289182440607375,0.73623011231623,0.6518881287604916,0.7385637441814347,0.7002347523587104,0.8273303983186069,0.7402847389770842,0.8610381761074498,0.7814194414824857,1.0479635599604284,1.4245797350573755,0.663052959876053,0.9993013868630785,0.7549598317293164,1.3689389668937704,0.6756558707705147,0.0,0.655363545988064
SAN_PEDRO,0.44355457330779213,0.4984133564852445,0.6602526496923824,0.4464196115411432,0.5844748269153642,0.5368956576407923,0.8738103466602376,0.4811222149157303,0.3967802313599918,0.48345584678093484,0.4451268549582104,0.5722225009181071,0.4851768415765843,0.60593027870695,0.5263115440819858,0.7928556625599285,1.1694718376568758,0.4079450624755531,0.7441934894625786,0.4998519343288165,1.1138310694932707,0.42054797337001487,0.655363545988064,0.0
