,ALTO_PARAGUAY,ALTO_PARANA,AMAMBAY,ASUNCION,BOQUERON,CAAGUAZU,CAAZAPA,CANINDEYU,CENTRAL,CENTRO_EST,CENTRO_NORTE,CENTRO_SUR,CHACO,CONCEPCION,CORDILLERA,GUAIRA,ITAPUA,METROPOLITANO,MISIONES,NEEMBUCU,PARAGUARI,PARAGUAY,PTE_HAYES,SAN_PEDRO
CENTRO_NORTE,0.40325057855172713,0.3817773809123604,0.47147938727457134,0.4025773557134163,0.4389989964126501,0.43050955458389634,0.81943845690343,0.40826604866974536,0.355166980505006,0.3977692546730651,0.0,0.4730882672335648,0.44060855860241027,0.5288423986777654,0.45636083492780166,0.7347885620483252,1.0014005577079261,0.3655768731392231,0.7211996932359582,0.4188525338479929,1.0704804754478208,0.36607941546886136,0.6175464519510906,0.33665143331992664
CENTRO_SUR,0.5138840100640226,0.49241081242465584,0.5821128187868668,0.5132107872257118,0.5496324279249456,0.5411429860961917,0.9300718884157254,0.5188994801820408,0.46580041201730144,0.5084026861853606,0.4730882672335648,0.0,0.5512419901147058,0.6394758301900608,0.566994266440097,0.8454219935606205,1.1120339892202216,0.47621030465151853,0.8318331247482537,0.5294859653602885,1.1811139069601164,0.4767128469811568,0.7281798834633862,0.4472848648322221
CHACO,0.4814043014328681,0.4599311037935013,0.5496331101557123,0.48073107859455727,0.517152719293791,0.5086632774650373,0.8975921797845708,0.4864197715508863,0.433320703386147,0.47592297755420604,0.44060855860241027,0.5512419901147058,0.0,0.6069961215589064,0.5345145578089425,0.8129422849294662,1.0795542805890672,0.4437305960203641,0.7993534161170991,0.4970062567291338,1.1486341983289619,0.4442331383500023,0.6957001748322315,0.4148051562010675
CONCEPCION,0.5696381415082232,0.5481649438688565,0.6378669502310675,0.5689649186699125,0.6053865593691462,0.5968971175403924,0.9858260198599261,0.5746536116262414,0.5215545434615021,0.5641568176295612,0.5288423986777654,0.6394758301900608,0.6069961215589064,0.0,0.6227483978842977,0.9011761250048212,1.1677881206644223,0.5319644360957193,0.8875872561924543,0.5852400968044891,1.2368680384043171,0.5324669784253574,0.7839340149075867,0.5030389962764227
CORDILLERA,0.49715657775825944,0.4756833801188927,0.5653853864811036,0.49648335491994855,0.5329049956191824,0.5244155537904286,0.9133444561099623,0.5021720478762776,0.4490729797115383,0.4916752538795974,0.45636083492780166,0.566994266440097,0.5345145578089425,0.6227483978842977,0.0,0.8286945612548576,1.0953065569144584,0.4594828723457554,0.8151056924424904,0.5127585330545252,1.164386474654353,0.45998541467539367,0.7114524511576229,0.4305574325264589
GUAIRA,0.7755843048787829,0.7541111072394163,0.8438131136016273,0.7749110820404722,0.811332722739706,0.8028432809109521,1.191772183230486,0.7805997749968013,0.7275007068320619,0.7701029810001211,0.7347885620483252,0.8454219935606205,0.8129422849294662,0.9011761250048212,0.8286945612548576,0.0,1.373734284034982,0.737910599466279,1.093533419563014,0.7911862601750488,1.4428142017748768,0.7384131417959172,0.9898801782781464,0.7089851596469825
ITAPUA,1.0421963005383839,1.0207231028990174,1.110425109261228,1.0415230777000732,1.077944718399307,1.0694552765705532,1.4583841788900866,1.0472117706564021,0.994112702491663,1.0367149766597221,1.0014005577079261,1.1120339892202216,1.0795542805890672,1.1677881206644223,1.0953065569144584,1.373734284034982,0.0,1.00452259512588,1.360145415222615,1.0577982558346497,1.7094261974344775,1.0050251374555181,1.2564921739377475,0.9755971553065835
METROPOLITANO,0.40637261596968094,0.3848994183303142,0.47460142469252514,0.4056993931313701,0.44212103383060386,0.4336315920018501,0.8225604943213837,0.4113880860876991,0.3582890179229598,0.40089129209101887,0.3655768731392231,0.47621030465151853,0.4437305960203641,0.5319644360957193,0.4594828723457554,0.737910599466279,1.00452259512588,0.0,0.7243217306539119,0.4219745712659467,1.0736025128657747,0.3692014528868151,0.6206684893690445,0.3397734707378804
MISIONES,0.761995436066416,0.7405222384270492,0.8302242447892603,0.7613222132281052,0.797743853927339,0.7892544120985852,1.1781833144181189,0.7670109061844341,0.7139118380196948,0.756514112187754,0.7211996932359582,0.8318331247482537,0.7993534161170991,0.8875872561924543,0.8151056924424904,1.093533419563014,1.360145415222615,0.7243217306539119,0.0,0.7775973913626819,1.4292253329625098,0.7248242729835502,0.9762913094657796,0.6953962908346155
NEEMBUCU,0.4596482766784507,0.4381750790390841,0.527877085401295,0.45897505384014,0.49539669453937374,0.4869072527106199,0.8758361550301537,0.464663746796469,0.4115646786317296,0.4541669527997887,0.4188525338479929,0.5294859653602885,0.4970062567291338,0.5852400968044891,0.5127585330545252,0.7911862601750488,1.0577982558346497,0.4219745712659467,0.7775973913626819,0.0,1.1268781735745446,0.42247711359558493,0.6739441500778143,0.39304913144665027
PARAGUARI,1.1112762182782785,1.089803020638912,1.179505027001123,1.1106029954399679,1.1470246361392016,1.1385351943104478,1.5274640966299815,1.116291688396297,1.0631926202315576,1.1057948943996168,1.0704804754478208,1.1811139069601164,1.1486341983289619,1.2368680384043171,1.164386474654353,1.4428142017748768,1.7094261974344775,1.0736025128657747,1.4292253329625098,1.1268781735745446,0.0,1.0741050551954128,1.3255720916776423,1.0446770730464783
PARAGUAY,0.40687515829931914,0.3854019606599524,0.47510396702216334,0.4062019354610083,0.4426235761602421,0.43413413433148834,0.823063036651022,0.41189062841733737,0.358791560252598,0.4013938344206571,0.36607941546886136,0.4767128469811568,0.4442331383500023,0.5324669784253574,0.45998541467539367,0.7384131417959172,1.0050251374555181,0.3692014528868151,0.7248242729835502,0.42247711359558493,1.0741050551954128,0.0,0.6211710316986826,0.34027601306751865
PTE_HAYES,0.6583421947815484,0.6368689971421818,0.7265710035043927,0.6576689719432377,0.6940906126424714,0.6856011708137176,1.0745300731332514,0.6633576648995667,0.6102585967348273,0.6528608709028864,0.6175464519510906,0.7281798834633862,0.6957001748322315,0.7839340149075867,0.7114524511576229,0.9898801782781464,1.2564921739377475,0.6206684893690445,0.9762913094657796,0.6739441500778143,1.3255720916776423,0.6211710316986826,0.0,0.591743049549748
SAN_PEDRO,0.3774471761503844,0.3559739785110177,0.4456759848732286,0.3767739533120737,0.41319559401130745,0.4047061521825536,0.7936350545020873,0.38246264626840265,0.32936357810366335,0.3719658522717224,0.33665143331992664,0.4472848648322221,0.4148051562010675,0.5030389962764227,0.4305574325264589,0.7089851596469825,0.9755971553065835,0.3397734707378804,0.6953962908346155,0.39304913144665027,1.0446770730464783,0.34027601306751865,0.591743049549748,0.0
