,ALTO_PARAGUAY,ALTO_PARANA,AMAMBAY,ASUNCION,BOQUERON,CAAGUAZU,CAAZAPA,CANINDEYU,CENTRAL,Centro_est,Centro_norte,Centro_sur,Chaco,CONCEPCION,CORDILLERA,GUAIRA,ITAPUA,Metropolitano,MISIONES,NEEMBUCU,PARAGUARI,Paraguay,PTE_HAYES,SAN_PEDRO
Centro_norte,1.0233563421271656,1.5253853246492575,1.8452206614493711,1.3002334889626912,1.447395185086125,1.446223015928166,1.8580780542365105,1.3390855244054223,1.3046832017663967,1.4301005208630506,0.0,1.5669510309283508,1.2111352800711905,1.3759796029122608,1.4574687505388229,1.757413632309353,2.220959607667554,1.3004682137119317,1.6418681233091785,1.388430950786873,2.317829255614108,1.3136195158872381,1.4387272372595925,1.2782114338957131
Centro_sur,1.2471617382038083,1.7491907207258999,2.0690260575260138,1.5240388850393336,1.6712005811627675,1.6700284120048081,2.0818834503131534,1.562890920482065,1.5284885978430396,1.653905916939693,1.5669510309283508,0.0,1.4349406761478332,1.5997849989889037,1.6812741466154655,1.9812190283859954,2.444765003744197,1.5242736097885743,1.8656735193858214,1.6122363468635157,2.54163465169075,1.5374249119638808,1.662532633336235,1.5020168299723557
Chaco,0.8913459873466483,1.3933749698687397,1.7132103066688533,1.1682231341821738,1.3153848303056075,1.3142126611476483,1.7260676994559934,1.207075169624905,1.1726728469858796,1.298090166082533,1.2111352800711905,1.4349406761478332,0.0,1.2439692481317437,1.3254583957583053,1.6254032775288356,2.0889492528870366,1.1684578589314143,1.5098577685286614,1.2564205960063557,2.18581890083359,1.181609161106721,1.3067168824790751,1.1462010791151958
CONCEPCION,1.0561903101877188,1.5582192927098102,1.8780546295099239,1.3330674570232441,1.480229153146678,1.4790569839887189,1.8909120222970637,1.3719194924659754,1.33751716982695,1.4629344889236036,1.3759796029122608,1.5997849989889037,1.2439692481317437,0.0,1.490302718599376,1.790247600369906,2.2537935757281073,1.3333021817724848,1.674702091369732,1.4212649188474262,2.3506632236746605,1.3464534839477913,1.4715612053201454,1.3110454019562663
CORDILLERA,1.1376794578142804,1.6397084403363722,1.9595437771364859,1.414556604649806,1.56171830077324,1.5605461316152807,1.9724011699236257,1.453408640092537,1.4190063174535117,1.5444236365501653,1.4574687505388229,1.6812741466154655,1.3254583957583053,1.490302718599376,0.0,1.871736747996468,2.3352827233546694,1.4147913293990466,1.7561912389962935,1.5027540664739878,2.4321523713012225,1.4279426315743529,1.5530503529467075,1.3925345495828279
GUAIRA,1.4376243395848107,1.9396533221069021,2.259488658907016,1.7145014864203363,1.8616631825437697,1.8604910133858106,2.272346051694156,1.7533535218630674,1.7189511992240416,1.8443685183206953,1.757413632309353,1.9812190283859954,1.6254032775288356,1.790247600369906,1.871736747996468,0.0,2.6352276051251993,1.7147362111695765,2.0561361207668236,1.802698948244518,2.732097253071753,1.7278875133448832,1.8529952347172376,1.6924794313533582
ITAPUA,1.901170314943012,2.4031992974651035,2.723034634265217,2.1780474617785375,2.325209157901971,2.324036988744012,2.7358920270523566,2.2168994972212683,2.182497174582243,2.3079144936788967,2.220959607667554,2.444765003744197,2.0889492528870366,2.2537935757281073,2.3352827233546694,2.6352276051251993,0.0,2.178282186527778,2.519682096125025,2.2662449236027196,3.195643228429954,2.1914334887030846,2.316541210075439,2.156025406711559
Metropolitano,0.9806789209873895,1.482707903509481,1.8025432403095947,1.257556067822915,1.4047177639463486,1.4035455947883895,1.8154006330967345,1.296408103265646,1.2620057806266205,1.3874230997232744,1.3004682137119317,1.5242736097885743,1.1684578589314143,1.3333021817724848,1.4147913293990466,1.7147362111695765,2.178282186527778,0.0,1.5991907021694025,1.3457535296470968,2.2751518344743316,1.270942094747462,1.396049816119816,1.2355340127559369
MISIONES,1.3220788305846365,1.8241078131067276,2.1439431499068413,1.598955977420162,1.7461176735435957,1.7449455043856366,2.1568005426939814,1.6378080128628933,1.6034056902238676,1.7288230093205212,1.6418681233091785,1.8656735193858214,1.5098577685286614,1.674702091369732,1.7561912389962935,2.0561361207668236,2.519682096125025,1.5991907021694025,0.0,1.6871534392443437,2.6165517440715784,1.6123420043447088,1.7374497257170631,1.5769339223531837
NEEMBUCU,1.0686416580623306,1.5706706405844224,1.890505977384536,1.3455188048978561,1.49268050102129,1.4915083318633309,1.9033633701716761,1.3843708403405872,1.3499685177015621,1.4753858367982156,1.388430950786873,1.6122363468635157,1.2564205960063557,1.4212649188474262,1.5027540664739878,1.802698948244518,2.2662449236027196,1.3457535296470968,1.6871534392443437,0.0,2.3631145715492727,1.3589048318224035,1.4840125531947577,1.323496749830878
PARAGUARI,1.998039962889565,2.5000689454116567,2.819904282211771,2.274917109725091,2.4220788058485243,2.420906636690565,2.832761674998911,2.313769145167822,2.2793668225287966,2.4047841416254503,2.317829255614108,2.54163465169075,2.18581890083359,2.3506632236746605,2.4321523713012225,2.732097253071753,3.195643228429954,2.2751518344743316,2.6165517440715784,2.3631145715492727,0.0,2.288303136649638,2.4134108580219924,2.252895054658113
Paraguay,0.993830223162696,1.4958592056847875,1.8156945424849011,1.2707073699982214,1.4178690661216553,1.4166968969636962,1.828551935272041,1.3095594054409527,1.2751570828019272,1.4005744018985808,1.3136195158872381,1.5374249119638808,1.181609161106721,1.3464534839477913,1.4279426315743529,1.7278875133448832,2.1914334887030846,1.270942094747462,1.6123420043447088,1.3589048318224035,2.288303136649638,0.0,1.4092011182951227,1.2486853149312436
PTE_HAYES,1.1189379445350502,1.620966927057142,1.9408022638572557,1.3958150913705758,1.5429767874940092,1.54180461833605,1.9536596566443951,1.4346671268133069,1.4002648041742816,1.5256821232709352,1.4387272372595925,1.662532633336235,1.3067168824790751,1.4715612053201454,1.5530503529467075,1.8529952347172376,2.316541210075439,1.396049816119816,1.7374497257170631,1.4840125531947577,2.4134108580219924,1.4092011182951227,0.0,1.3737930363035975
SAN_PEDRO,0.9584221411711707,1.460451123693262,1.780286460493376,1.2352992880066964,1.3824609841301303,1.3812888149721712,1.793143853280516,1.2741513234494273,1.239749000810402,1.3651663199070556,1.2782114338957131,1.5020168299723557,1.1462010791151958,1.3110454019562663,1.3925345495828279,1.6924794313533582,2.156025406711559,1.2355340127559369,1.5769339223531837,1.323496749830878,2.252895054658113,1.2486853149312436,1.3737930363035975,0.0
