,ALTO_PARAGUAY,ALTO_PARANA,AMAMBAY,ASUNCION,BOQUERON,CAAGUAZU,CAAZAPA,CANINDEYU,CENTRAL,CENTRO_EST,CENTRO_NORTE,CENTRO_SUR,CHACO,CONCEPCION,CORDILLERA,GUAIRA,ITAPUA,METROPOLITANO,MISIONES,NEEMBUCU,PARAGUARI,PARAGUAY,PTE_HAYES,SAN_PEDRO
CENTRO_NORTE,0.3653939058505646,0.3232200189982215,0.39737754064948055,0.3590051272856399,0.4064436104000659,0.3577700985579455,0.7480054843875883,0.33558714542987306,0.3086286141545881,0.3338110224668039,0.0,0.42030527767715303,0.40286640211548236,0.46337399179732275,0.41869822915654425,0.6558655481587421,0.9367976159960044,0.3199545523865382,0.6863784920645731,0.3607915233275918,1.0245834250806791,0.3170186336363172,0.5781304786576228,0.29641568795939494
CENTRO_SUR,0.4792665983761882,0.43709271152384516,0.5112502331751041,0.4728778198112635,0.5203163029256895,0.47164279108356916,0.8618781769132119,0.44945983795549665,0.4225013066802117,0.44768371499242754,0.42030527767715303,0.0,0.516739094641106,0.5772466843229463,0.5325709216821679,0.7697382406843657,1.050670308521628,0.4338272449121618,0.8002511845901967,0.47466421585321533,1.1384561176063028,0.43089132616194076,0.6920031711832464,0.4102883804850186
CHACO,0.4618277228145175,0.4196538359621744,0.49381135761343337,0.4554389442495928,0.5028774273640187,0.4542039155218984,0.8444393013515411,0.43202096239382604,0.40506243111854107,0.4302448394307568,0.40286640211548236,0.516739094641106,0.0,0.5598078087612756,0.5151320461204971,0.752299365122695,1.0332314329599572,0.41638836935049106,0.7828123090285262,0.4572253402915447,1.1210172420446323,0.4134524506002701,0.6745642956215757,0.39284950492334786
CONCEPCION,0.5223353124963578,0.48016142564401476,0.5543189472952738,0.5159465339314332,0.5633850170458591,0.5147115052037389,0.9049468910333814,0.4925285520756663,0.4655700208003813,0.49075242911259714,0.46337399179732275,0.5772466843229463,0.5598078087612756,0.0,0.5756396358023376,0.8128069548045355,1.0937390226417978,0.47689595903233145,0.8433198987103664,0.517732929973385,1.1815248317264724,0.4739600402821105,0.7350718853034159,0.4533570946051882
CORDILLERA,0.4776595498555795,0.4354856630032364,0.5096431846544953,0.47127077129065476,0.5187092544050808,0.4700357425629604,0.8602711283926031,0.447852789434888,0.42089425815960296,0.44607666647181876,0.41869822915654425,0.5325709216821679,0.5151320461204971,0.5756396358023376,0.0,0.7681311921637569,1.0490632600010192,0.432220196391553,0.7986441360695881,0.47305716733260667,1.136849069085694,0.42928427764133215,0.6903961226626377,0.4086813319644098
GUAIRA,0.7148268688577772,0.6726529820054341,0.7468105036566932,0.7084380902928525,0.7558765734072784,0.7072030615651581,1.097438447394801,0.6850201084370857,0.6580615771618007,0.6832439854740165,0.6558655481587421,0.7697382406843657,0.752299365122695,0.8128069548045355,0.7681311921637569,0.0,1.286230579003217,0.6693875153937509,1.0358114550717858,0.7102244863348045,1.374016388087892,0.6664515966435298,0.9275634416648355,0.6458486509666076
ITAPUA,0.9957589366950396,0.9535850498426964,1.0277425714939554,0.9893701581301149,1.0368086412445408,0.9881351294024204,1.3783705152320629,0.965952176274348,0.938993644999063,0.9641760533112788,0.9367976159960044,1.050670308521628,1.0332314329599572,1.0937390226417978,1.0490632600010192,1.286230579003217,0.0,0.9503195832310131,1.316743522909048,0.9911565541720667,1.654948455925154,0.9473836644807921,1.2084955095020977,0.9267807188038698
METROPOLITANO,0.3789158730855733,0.3367419862332303,0.41089950788448926,0.37252709452064864,0.4199655776350746,0.3712920657929542,0.7615274516225968,0.3491091126648818,0.32215058138959685,0.3473329897018127,0.3199545523865382,0.4338272449121618,0.41638836935049106,0.47689595903233145,0.432220196391553,0.6693875153937509,0.9503195832310131,0.0,0.6999004592995819,0.3743134905626005,1.038105392315688,0.3305406008713259,0.5916524458926316,0.3099376551944037
MISIONES,0.7453398127636084,0.7031659259112653,0.7773234475625243,0.7389510341986837,0.7863895173131098,0.7377160054709894,1.127951391300632,0.7155330523429169,0.6885745210676318,0.7137569293798478,0.6863784920645731,0.8002511845901967,0.7828123090285262,0.8433198987103664,0.7986441360695881,1.0358114550717858,1.316743522909048,0.6999004592995819,0.0,0.7407374302406357,1.404529331993723,0.6969645405493611,0.9580763855706665,0.6763615948724387
NEEMBUCU,0.41975284402662694,0.37757895717428386,0.45173647882554285,0.4133640654617022,0.46080254857612823,0.41212903673400786,0.8023644225636506,0.38994608360593547,0.36298755233065044,0.3881699606428663,0.3607915233275918,0.47466421585321533,0.4572253402915447,0.517732929973385,0.47305716733260667,0.7102244863348045,0.9911565541720667,0.3743134905626005,0.7407374302406357,0.0,1.0789423632567416,0.37137757181237957,0.6324894168336851,0.35077462613545735
PARAGUARI,1.0835447457797143,1.0413708589273714,1.1155283805786302,1.0771559672147897,1.1245944503292156,1.0759209384870954,1.466156324316738,1.053737985359023,1.0267794540837378,1.051961862395954,1.0245834250806791,1.1384561176063028,1.1210172420446323,1.1815248317264724,1.136849069085694,1.374016388087892,1.654948455925154,1.038105392315688,1.404529331993723,1.0789423632567416,0.0,1.0351694735654668,1.2962813185867728,1.0145665278885447
PARAGUAY,0.3759799543353523,0.3338060674830093,0.4079635891342683,0.3695911757704276,0.4170296588848536,0.3683561470427333,0.758591532872376,0.34617319391466084,0.31921466263937587,0.3443970709515917,0.3170186336363172,0.43089132616194076,0.4134524506002701,0.4739600402821105,0.42928427764133215,0.6664515966435298,0.9473836644807921,0.3305406008713259,0.6969645405493611,0.37137757181237957,1.0351694735654668,0.0,0.5887165271424105,0.30700173644418266
PTE_HAYES,0.6370917993566579,0.5949179125043149,0.6690754341555739,0.6307030207917332,0.6781415039061592,0.6294679920640389,1.0197033778936815,0.6072850389359664,0.5803265076606815,0.6055089159728974,0.5781304786576228,0.6920031711832464,0.6745642956215757,0.7350718853034159,0.6903961226626377,0.9275634416648355,1.2084955095020977,0.5916524458926316,0.9580763855706665,0.6324894168336851,1.2962813185867728,0.5887165271424105,0.0,0.5681135814654883
SAN_PEDRO,0.3553770086584301,0.31320312180608706,0.387360643457346,0.34898823009350544,0.3964267132079313,0.34775320136581106,0.7379885871954537,0.32557024823773856,0.2986117169624536,0.32379412527466944,0.29641568795939494,0.4102883804850186,0.39284950492334786,0.4533570946051882,0.4086813319644098,0.6458486509666076,0.9267807188038698,0.3099376551944037,0.6763615948724387,0.35077462613545735,1.0145665278885447,0.30700173644418266,0.5681135814654883,0.0
