,ALTO_PARAGUAY,ALTO_PARANA,AMAMBAY,ASUNCION,BOQUERON,CAAGUAZU,CAAZAPA,CANINDEYU,CENTRAL,Centro_est,Centro_norte,Centro_sur,Chaco,CONCEPCION,CORDILLERA,GUAIRA,ITAPUA,Metropolitano,MISIONES,NEEMBUCU,PARAGUARI,Paraguay,PTE_HAYES,SAN_PEDRO
ALTO_PARAGUAY,0.0,0.7360600996501155,0.9792849775091509,0.5341270621846966,0.6909003123168761,0.670363219994219,0.9683692131771369,0.61934827436365,0.48062071331244627,0.6345916313408314,0.5925110531686105,0.7612253854336536,0.5744928083100859,0.7055870413767344,0.6177212539217203,0.9097733619480627,1.430075465683909,0.49306476703269064,0.8307585697751659,0.6396574914979948,1.2134895457336041,0.5303202316051885,0.7495257116555788,0.5138758586985904
ALTO_PARANA,0.7360600996501155,0.0,1.188632230460944,0.7434743151364899,0.9002475652686694,0.8797104729460123,1.17771646612893,0.8286955273154434,0.6899679662642395,0.8439388842926246,0.8018583061204039,0.970572638385447,0.7838400612618792,0.9149342943285278,0.8270685068735135,1.119120614899856,1.6394227186357024,0.702412019984484,1.0401058227269593,0.8490047444497882,1.4228367986853974,0.7396674845569818,0.9588729646073721,0.7232231116503839
AMAMBAY,0.9792849775091509,1.188632230460944,0.0,0.9866991929955251,1.1434724431277046,1.1229353508050475,1.4209413439879655,1.0719204051744786,0.9331928441232747,1.08716376215166,1.045083183979439,1.2137975162444823,1.0270649391209143,1.158159172187563,1.0702933847325489,1.3623454927588912,1.8826475964947378,0.9456368978435193,1.2833307005859946,1.0922296223088235,1.6660616765444327,0.9828923624160172,1.2020978424664073,0.9664479895094189
ASUNCION,0.5341270621846966,0.7434743151364899,0.9866991929955251,0.0,0.6983145278032504,0.6777774354805933,0.9757834286635112,0.6267624898500243,0.48803492879882054,0.6420058468272056,0.5999252686549849,0.7686396009200278,0.5819070237964601,0.7130012568631088,0.6251354694080946,0.9171875774344369,1.4374896811702833,0.5004789825190649,0.83817278526154,0.6470717069843691,1.2209037612199785,0.5377344470915628,0.756939927141953,0.5212900741849648
BOQUERON,0.6909003123168761,0.9002475652686694,1.1434724431277046,0.6983145278032504,0.0,0.8345506856127729,1.1325566787956909,0.7835357399822037,0.6448081789310002,0.7987790969593851,0.7566985187871644,0.9254128510522075,0.7386802739286397,0.8697745069952884,0.7819087195402741,1.0739608275666166,1.594262931302463,0.6572522326512444,0.9949460353937196,0.8038449571165488,1.377677011352158,0.6945076972237424,0.9137131772741327,0.6780633243171442
CAAGUAZU,0.670363219994219,0.8797104729460123,1.1229353508050475,0.6777774354805933,0.8345506856127729,0.0,1.1120195864730336,0.7629986476595466,0.624271086608343,0.778242004636728,0.7361614264645073,0.9048757587295503,0.7181431816059826,0.8492374146726313,0.761371627217617,1.0534237352439593,1.573725838979806,0.6367151403285873,0.9744089430710625,0.7833078647938915,1.3571399190295008,0.6739706049010853,0.8931760849514756,0.6575262319944871
CAAZAPA,0.9683692131771369,1.17771646612893,1.4209413439879655,0.9757834286635112,1.1325566787956909,1.1120195864730336,0.0,1.0610046408424647,0.9222770797912608,1.076247997819646,1.034167419647425,1.2028817519124682,1.0161491747889004,1.1472434078555491,1.0593776204005347,1.3514297284268773,1.8717318321627234,0.9347211335115052,1.2724149362539805,1.0813138579768093,1.6551459122124186,0.971976598084003,1.1911820781343934,0.9555322251774051
CANINDEYU,0.61934827436365,0.8286955273154434,1.0719204051744786,0.6267624898500243,0.7835357399822037,0.7629986476595466,1.0610046408424647,0.0,0.573256140977774,0.727227059006159,0.6851464808339381,0.8538608130989814,0.6671282359754135,0.7982224690420621,0.710356681587048,1.0024087896133904,1.5227108933492366,0.5857001946980183,0.9233939974404936,0.7322929191633225,1.3061249733989317,0.6229556592705162,0.8421611393209064,0.6065112863639182
CENTRAL,0.48062071331244627,0.6899679662642395,0.9331928441232747,0.48803492879882054,0.6448081789310002,0.624271086608343,0.9222770797912608,0.573256140977774,0.0,0.5884994979549553,0.5464189197827346,0.7151332520477777,0.5284006749242098,0.6594949079908584,0.5716291205358442,0.8636812285621867,1.383983332298033,0.44697263364681455,0.7846664363892898,0.5935653581121189,1.167397412347728,0.4842280982193124,0.7034335782697028,0.46778372531271445
Centro_est,0.6345916313408314,0.8439388842926246,1.08716376215166,0.6420058468272056,0.7987790969593851,0.778242004636728,1.076247997819646,0.727227059006159,0.5884994979549553,0.0,0.7003898378111195,0.8691041700761627,0.6823715929525949,0.8134658260192434,0.7256000385642293,1.0176521465905717,1.537954250326418,0.6009435516751996,0.938637354417675,0.7475362761405039,1.3213683303761132,0.6381990162476976,0.8574044962980878,0.6217546433410994
