,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.02218569018129907,0.06527468588873545
2020-2021,0.02218569018129907,1.1102230246251565e-16,0.07574262126026837
2021-2022,0.06527468588873545,0.07574262126026837,-0.0
