,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.00015003315437701155,0.005360136765588341
2020-2021,0.00015003315437701155,-0.0,0.0037867109975140644
2021-2022,0.005360136765588341,0.0037867109975140644,-0.0
