,2019-2020,2020-2021,2021-2022
2019-2020,1.1102230246251565e-16,0.03466823209753681,0.03466823209753681
2020-2021,0.03466823209753681,-0.0,-0.0
2021-2022,0.03466823209753681,-0.0,-0.0
