,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.25541281188299514,0.48254044802179386
2020-2021,0.25541281188299514,-0.0,0.033123340613934245
2021-2022,0.48254044802179386,0.033123340613934245,-0.0
