,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.5058004558392402,0.5493061443340547
2020-2021,0.5058004558392402,-0.0,0.0005861555232360886
2021-2022,0.5493061443340547,0.0005861555232360886,-0.0
