,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.06071356021181326,0.0522650671476159
2020-2021,0.06071356021181326,-0.0,0.0003689107780716538
2021-2022,0.0522650671476159,0.0003689107780716538,1.1102230246251565e-16
