,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.004308427654490258,0.004588975049084245
2020-2021,0.004308427654490258,-0.0,0.009369909698337146
2021-2022,0.004588975049084245,0.009369909698337146,1.1102230246251565e-16
