,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.004003666429133583,0.0030961298158040805
2020-2021,0.004003666429133583,-0.0,0.004081482204688872
2021-2022,0.0030961298158040805,0.004081482204688872,2.2204460492503136e-16
