,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.07540407134182449,0.197851869330602
2020-2021,0.07540407134182449,-0.0,0.02949548848621994
2021-2022,0.197851869330602,0.02949548848621994,-0.0
