,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.45814536593707716,0.20273255405408233
2020-2021,0.45814536593707716,1.1102230246251565e-16,0.04377337151370865
2021-2022,0.20273255405408233,0.04377337151370865,-0.0
