,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.09724655925447934,0.08817356142972742
2020-2021,0.09724655925447934,1.1102230246251565e-16,0.005632676627006468
2021-2022,0.08817356142972742,0.005632676627006468,-0.0
