,2019-2020,2020-2021,2021-2022
2019-2020,1.1102230246251565e-16,0.308144613501592,0.33773613388269536
2020-2021,0.308144613501592,-0.0,0.028595249314147878
2021-2022,0.33773613388269536,0.028595249314147878,-0.0
