,2019,2020,2021
2019,-0.0,0.12287364790033176,1.7917594692280543
2020,0.12287364790033176,1.1102230246251565e-16,1.0275208666579152
2021,1.7917594692280543,1.0275208666579152,1.1102230246251565e-16
