,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.09575661200983109,0.11339708536492996
2020-2021,0.09575661200983109,-0.0,0.005503541632266509
2021-2022,0.11339708536492996,0.005503541632266509,-0.0
