,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.10890637600151945,0.20056610278766954
2020-2021,0.10890637600151945,-0.0,0.012075482643071407
2021-2022,0.20056610278766954,0.012075482643071407,-0.0
