,2019,2020,2021
2019,1.1102230246251565e-16,0.09926991018882483,0.4217822601515824
2020,0.09926991018882483,-0.0,0.1308195759204063
2021,0.4217822601515824,0.1308195759204063,1.1102230246251565e-16
