NOMBRE,'ALTO PARARANA','AMAMBAY','ASUNCION','CAAGUAZU','CENTRAL','Centro est','Centro norte','Centro sur','Chaco','CORDILLERA','Metropolitano','PARAGUARI','Paraguay','PTE HAYES','SAN PEDRO','CANINDEYU','CONCEPCION','ITAPUA','MISIONES','BOQUERON','GUAIRA','CAAZAPA','NEEMBUCU','ALTO PARAGUAY'
CC_CPTO,1036.7860253194617,676.5731321629596,23.19490849728987,388.1713368522623,36.13708889141869,255.1301647325881,61.021731036674005,105.43394406281986,138.52400147331653,188.6626655341493,146.73384500278894,225.45979171617032,136.4192640018604,37.79397704732995,80.26189304148596,281.7116796855026,320.838489962074,292.01052874081984,501.82310154029005,1167.0097004033435,165.37786116439258,800.3125004441234,509.5396611128571,1616.0337003547932
CC_SARIMA,1179.7912715088144,651.8770598903478,129.94553433839806,580.1295759917008,160.91829641802616,388.209029709052,236.58388395313492,289.109667715559,128.58098534478395,729.8381070471067,18.849219932726857,77.52173723104394,15.851133223095262,634.0676390683954,733.8300197326372,666.856377720708,3227.616219900593,676.969843502014,258.3608994148427,3895.6622193462954,409.34862073919334,2049.992797966267,919.470915159339,900.4284805455394
H_CPTO,454.88761590480334,956.3130074349272,64.28156249350343,756.8571002903377,137.10894090326545,256.515911273875,634.0798550500998,738.5637259426144,291.64306685560257,502.3189377471867,113.29844969739403,557.162001251242,212.68592103307188,156.74648658589732,398.33588677731956,487.5754332368344,388.0229839323309,824.9426706081917,633.3967598410038,692.2879197323659,227.05309680435812,1735.859457891277,609.3307355448727,824.036194457818
H_SARIMA,286.7281337350329,344.5526630583322,31.574545837254725,421.5029588660608,27.913161380164407,2279.945544716953,17.28088370048371,41.580821042892865,20.803237090944805,2668.7664329246168,3150.782009043088,2267.3936090557963,11.048911608717757,32.868952314302604,2356.9380678123534,347.35121160969084,164.80925445552396,2291.41657458004,204.24201843791496,731.1387596349931,365.7477364732053,1095.0695948002813,384.828169570228,688.8743243014956
KNN_CPTO,882.0499528287114,817.9979779531808,37.882779190446705,412.7123395898243,60.67207543970865,300.64543229218657,180.76849969761886,264.4103843069192,244.98011168613712,294.1923234731833,53.027986683024764,451.36729541237764,68.91253218299862,47.72590283745158,184.61521086332522,411.502400773085,152.9933992716404,441.41715687312626,328.37770263306027,1086.5390079292247,392.96365210598015,1396.7947543881949,1139.3047822840826,994.7860995246498
KNN_SARIMA,1487.9388810123548,881.2352437522939,177.2558417458824,938.4627753450706,252.6412611759142,623.8191923199977,389.35171034422,450.14804081215067,113.74624363334617,466.616864620264,232.21120171145344,51.311121024150395,269.2238128958038,141.8169438662984,528.5544506507681,823.7274016803764,250.25073770989405,679.2492624718354,467.37625461489506,862.56860370133,570.7888683379435,2495.0032089550837,1047.810546874417,654.419406460652
