,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.005675856131073956,0.0026097413344112344
2020-2021,0.005675856131073956,-0.0,0.001251926854031534
2021-2022,0.0026097413344112344,0.001251926854031534,1.1102230246251565e-16
