,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.014506147594484396,0.035650869766254645
2020-2021,0.014506147594484396,-0.0,0.005327702860349732
2021-2022,0.035650869766254645,0.005327702860349732,-0.0
