,2019-2020,2020-2021,2021-2022
2019-2020,1.1102230246251565e-16,0.1809082398521778,0.09623749011341069
2020-2021,0.1809082398521778,-0.0,0.011571054097579147
2021-2022,0.09623749011341069,0.011571054097579147,-0.0
