,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.23740078615161833,0.5493061443340568
2020-2021,0.23740078615161833,-0.0,23.025850929940457
2021-2022,0.5493061443340568,23.025850929940457,-0.0
