,2019-2020,2020-2021,2021-2022
2019-2020,1.1102230246251565e-16,0.11484149532556069,0.02624566472291644
2020-2021,0.11484149532556069,-0.0,0.2027325540540822
2021-2022,0.02624566472291644,0.2027325540540822,-0.0
