,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.07181089297804415,0.40579439199961886
2020-2021,0.07181089297804415,-0.0,0.12397702453034072
2021-2022,0.40579439199961886,0.12397702453034072,-0.0
