,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.1805088204934923,0.046206307352067606
2020-2021,0.1805088204934923,-0.0,0.43773436867695
2021-2022,0.046206307352067606,0.43773436867695,-0.0
