,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.016814016896641606,0.15455403789675942
2020-2021,0.016814016896641606,-0.0,0.06750790523437496
2021-2022,0.15455403789675942,0.06750790523437496,1.1102230246251565e-16
