,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.38659494411674106,1.0986122886681078
2020-2021,0.38659494411674106,-0.0,0.28844000334563424
2021-2022,1.0986122886681078,0.28844000334563424,-0.0
