,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.003218519790283118,0.025141393243084138
2020-2021,0.003218519790283118,-0.0,0.010531424408449692
2021-2022,0.025141393243084138,0.010531424408449692,-0.0
