,2019,2020,2021
2019,-0.0,0.2682875457461759,0.7110853190007121
2020,0.2682875457461759,1.1102230246251565e-16,0.21886425026248565
2021,0.7110853190007121,0.21886425026248565,-2.2204460492503128e-16
