,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.0010480031282836739,0.0009896720540911762
2020-2021,0.0010480031282836739,-0.0,0.0009818955611618162
2021-2022,0.0009896720540911762,0.0009818955611618162,-0.0
