,2019-2020,2020-2021,2021-2022
2019-2020,-2.2204460492503128e-16,0.5361290463214232,0.5819961140139764
2020-2021,0.5361290463214232,-0.0,0.2876820724517815
2021-2022,0.5819961140139764,0.2876820724517815,-0.0
