,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.00036126552923158005,0.0018620541035240482
2020-2021,0.00036126552923158005,2.2204460492503136e-16,0.0037961575680836926
2021-2022,0.0018620541035240482,0.0037961575680836926,-0.0
