,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.004259889115066569,0.00047949905427036726
2020-2021,0.004259889115066569,-0.0,0.0021217974405445695
2021-2022,0.00047949905427036726,0.0021217974405445695,1.1102230246251565e-16
